chrom	start	stop	hd_region	strains	n_strains
V	17611000	17658000	V_17611000_17658000	JU1212,JU1213,JU1793,JU1491,JU2610,WN2050,JU3291	7
V	17615000	17630000	V_17615000_17630000	ECA594	1
V	17615000	17634000	V_17615000_17634000	CB4856,JU2879	2
V	17615000	17635000	V_17615000_17635000	NIC1808	1
V	17615000	17658000	V_17615000_17658000	MY16,JU4047,MY2741,TWN2530,MY795	5
V	17626000	17633000	V_17626000_17633000	JU2587	1
V	17626000	17634000	V_17626000_17634000	DL238	1
V	17626000	17658000	V_17626000_17658000	ECA2659	1
V	17626000	17664000	V_17626000_17664000	ECA923,EG4349,ECA2555	3
V	17626000	17665000	V_17626000_17665000	WN2001,NIC1810,JU2811,QG2827,ECA2551,ECA2672,ECA2546,BRC20263,NIC528,QG2828	10
V	17640000	17665000	V_17640000_17665000	JU2587	1
V	17640000	17690000	V_17640000_17690000	JU258,NIC1809	2
V	17641000	17658000	V_17641000_17658000	ECA396,ECA2660,CB4856,NIC1808,ECA594,JU2879	6
V	17641000	17665000	V_17641000_17665000	DL238	1
V	17664000	17684000	V_17664000_17684000	ECA36,ECA2660	2
V	17706000	17712000	V_17706000_17712000	DL238,NIC166,NIC236,ED3049,ECA2595,NIC1,EG4724,MY1,ECA2601,NIC256,ECA2561,NIC258,CX11264,NIC1798,ECA923,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,EG4349,JU3224,CX11276,NIC1810,ED3046,QW947,NIC1811,QG4135,QG2855,JU774,JU3228,JU2811,QG2827,XZ1735,ECA640,JU3144,QG2854,QG2874,JU2522,QG2873,ED3073,JU2838,CX11314,ECA2551,ECA2672,DL226,NIC514,ECA2546,BRC20263,JU346,ECA2555,QG2835,JU3128,ECA2583,NIC2,QG2832,NIC528,ECA1074,JU2587,MY772,ECA1069,QG2837,CX11271,QG2828,QG4017,MY679,MY2535,JU4098,JU2906,WN2086,JU2565	71
V	17720000	17725000	V_17720000_17725000	MY1,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC1811,JU3228,NIC252,JU3144,JU2522,ED3073,JU2838,NIC275,NIC514,QG2835,ECA2583,QG2832,JU2587,MY772,QG2837,QG4017,MY2535,JU2906	24
V	17731000	17745000	V_17731000_17745000	ECA640	1
V	17736000	17745000	V_17736000_17745000	ECA2672,ECA2555	2
V	17737000	17745000	V_17737000_17745000	ECA2546	1
V	17760000	17783000	V_17760000_17783000	NIC166	1
V	17766000	17771000	V_17766000_17771000	ECA2551,ECA2672,ECA2546,ECA2555	4
V	17781000	17788000	V_17781000_17788000	EG4724,NIC262,ED3046,QW947,JU3228,JU2522,NIC514,JU3128,MY679,JU2906	10
V	17781000	17789000	V_17781000_17789000	JU775,ECA2595,ECA2601,ECA2561,NIC1791,NIC1799,NIC1794,NIC1786,NIC1811,QG4135,QG2855,QG2854,QG2874,QG2873,JU2838,DL226,JU346,ECA2583,ECA1074,MY772,ECA1069,MY2535	22
V	17799000	17821000	V_17799000_17821000	JU258	1
V	17800000	17834000	V_17800000_17834000	ECA2546	1
V	17800000	17842000	V_17800000_17842000	ECA923,EG4349,WN2001,NIC1810,ECA2551,ECA2672,ECA2555,NIC528,JU2587	9
V	17801000	17821000	V_17801000_17821000	ECA36,ECA2660,ECA2659	3
V	17801000	17842000	V_17801000_17842000	NIC166,NIC236,JU775,ED3049,ECA2595,MY1,ECA2601,NIC256,ECA2561,LKC34,CB4856,NIC258,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,JU3224,CX11276,ED3046,QW947,NIC1811,QG4135,QG2855,JU774,JU3228,NIC252,XZ1735,JU3144,QG2854,QG2874,JU2522,QG2873,ED3073,JU2838,DL226,NIC275,NIC514,JU346,QG2835,JU3128,ECA2583,QG2832,NIC272,ECA1074,JU3127,MY772,ECA1069,QG2837,QG4017,MY679,MY2535,JU2906	54
V	17801000	17852000	V_17801000_17852000	EG4724	1
V	17834000	17851000	V_17834000_17851000	DL238	1
V	17835000	17842000	V_17835000_17842000	CX11264,ECA640,CX11314	3
V	17836000	17842000	V_17836000_17842000	JU2610,JU3291	2
V	17837000	17842000	V_17837000_17842000	ECA36,XZ1516,ECA396,JU258,NIC1,JU1213,ECA2660,ECA2659,JU1793,NIC1808,NIC1812,JU4047,NIC1809,JU1491,JU778,JU2576,MY2741,TWN2530,NIC2,WN2050,JU3280,MY795,CX11271,WN2082,ED3052,WN2086,NIC255,JU2565	28
V	17837000	17843000	V_17837000_17843000	JU4098	1
V	17837000	17850000	V_17837000_17850000	JU1212	1
V	17850000	17866000	V_17850000_17866000	NIC1	1
V	17850000	17887000	V_17850000_17887000	NIC236	1
V	17857000	17863000	V_17857000_17863000	XZ1516	1
V	17858000	17863000	V_17858000_17863000	ECA2595,ECA2561	2
V	17858000	17866000	V_17858000_17866000	EG4349	1
V	17858000	17874000	V_17858000_17874000	JU775,ED3049,EG4724,NIC256,NIC262,CX11276,ED3046	7
V	17858000	17887000	V_17858000_17887000	LKC34	1
V	17859000	17887000	V_17859000_17887000	MY1	1
V	17860000	17884000	V_17860000_17884000	JU1212,NIC2	2
V	17860000	17887000	V_17860000_17887000	JU3224,JU774,JU3228,ED3073,JU2838,JU346,QG2835,JU3128,ECA2583,QG2832,JU2513,QG2837,QG4017,MY2535,JU2906	15
V	17861000	17866000	V_17861000_17866000	NIC1809	1
V	17861000	17874000	V_17861000_17874000	NIC258,QG2855,QG2874,QG2873,ECA1074,MY679	6
V	17863000	17887000	V_17863000_17887000	XZ1735	1
V	17870000	17876000	V_17870000_17876000	ECA2561,JU2576	2
V	17870000	17878000	V_17870000_17878000	XZ1516	1
V	17870000	17884000	V_17870000_17884000	WN2001,JU778,JU3280,CX11271,WN2082,ED3052,NIC207,JU4098,WN2086,NIC255,JU2565	11
V	17870000	17885000	V_17870000_17885000	NIC1810	1
V	17870000	17886000	V_17870000_17886000	CB4856	1
V	17871000	17886000	V_17871000_17886000	ECA396	1
V	17876000	17884000	V_17876000_17884000	NIC166,NIC1,RC301,JU3144,ECA2555,PB303	6
V	17876000	17886000	V_17876000_17886000	CX11264	1
V	17876000	17887000	V_17876000_17887000	JU2587	1
V	17877000	17884000	V_17877000_17884000	ECA36,ECA2660,ECA923,ECA2659,EG4349,NIC1811,ECA594,NIC252,JU2522,JU2879,NIC1809,ECA2551,ECA2672,NIC275,NIC514,NIC528,NIC272,JU3127	18
V	17877000	17887000	V_17877000_17887000	DL238,MY16,NIC1808,JU4047,MY2741,TWN2530,MY795	7
V	17878000	17886000	V_17878000_17886000	CX11314	1
V	17880000	17892000	V_17880000_17892000	JU1213	1
V	17890000	17907000	V_17890000_17907000	JU3291	1
V	17891000	17906000	V_17891000_17906000	ECA2660	1
V	17891000	17907000	V_17891000_17907000	ECA36	1
V	17897000	17907000	V_17897000_17907000	JU1793,JU1491,JU2610,WN2050	4
V	17898000	17907000	V_17898000_17907000	JU1213	1
V	17901000	17907000	V_17901000_17907000	MY1,ECA2659,JU3228,ED3073,NIC1809,ECA2555,NIC2,QG2832,JU3280,QG2837,ED3052,NIC207,JU4098,WN2086	14
V	17920000	18001000	V_17920000_18001000	XZ1516	1
V	18066000	18074000	V_18066000_18074000	ECA2602,QG4003	2
V	18119000	18134000	V_18119000_18134000	ECA396	1
V	18119000	18194000	V_18119000_18194000	XZ1516	1
V	18123000	18256000	V_18123000_18256000	JU1793,JU1491,JU2610,JU3291	4
V	18136000	18262000	V_18136000_18262000	ECA36	1
V	18148000	18183000	V_18148000_18183000	JU1213,JU778,ECA2546,QG2835,ECA2583,JU792,QG4017,MY2453,ECA2554,ECA2549,JU3141,WN2066	12
V	18149000	18183000	V_18149000_18183000	NIC1812,JU2106,JU2131,JU1666,QG2832,JU2570,QG2837,JU1934,JU2141,NIC529,JU3134,JU2592,NIC1049,JU1792	14
V	18152000	18190000	V_18152000_18190000	DL238	1
V	18153000	18183000	V_18153000_18183000	JU3132	1
V	18164000	18170000	V_18164000_18170000	JU3137	1
V	18164000	18171000	V_18164000_18171000	NIC259	1
V	18164000	18248000	V_18164000_18248000	WN2001	1
V	18178000	18248000	V_18178000_18248000	JU3137	1
V	18181000	18248000	V_18181000_18248000	NIC259	1
V	18193000	18248000	V_18193000_18248000	NIC1,JU1212,JU1213,NIC256,NIC258,RC301,CX11276,NIC1812,JU4047,JU2106,JU2131,ECA2551,ECA2672,ECA2546,JU1666,ECA2555,QG2835,MY2741,TWN2530,ECA2583,NIC2,QG2832,JU3280,NIC272,QG2837,JU792,CX11271,PB303,ED3052,MY2453,NIC207,ECA2602,JU3134,JU4098,ECA2554,QG4003,JU3141,WN2086,JU1792,JU2257,JU1543	41
V	18193000	18254000	V_18193000_18254000	NIC236,ECA2595,ECA2601,ECA2561,LKC34,QG4135,QG2854,DL226	8
V	18193000	18259000	V_18193000_18259000	ECA396	1
V	18195000	18253000	V_18195000_18253000	CB4856	1
V	18196000	18236000	V_18196000_18236000	JU2576	1
V	18196000	18238000	V_18196000_18238000	EG4349	1
V	18196000	18248000	V_18196000_18248000	ECA594,JU2587,JU1934,JU3132,NIC255,WN2069,JU2565	7
V	18196000	18259000	V_18196000_18259000	CX11264,CX11314	2
V	18205000	18268000	V_18205000_18268000	XZ1516	1
V	18226000	18259000	V_18226000_18259000	DL238	1
V	18279000	18290000	V_18279000_18290000	JU2576	1
V	18280000	18290000	V_18280000_18290000	NIC236	1
V	18281000	18306000	V_18281000_18306000	ECA594	1
V	18300000	18333000	V_18300000_18333000	XZ1516	1
V	18357000	19093000	V_18357000_19093000	XZ1516	1
V	18411000	18420000	V_18411000_18420000	ECA36	1
V	18414000	18420000	V_18414000_18420000	NIC1808,MY2741,TWN2530,JU2587,MY795	5
V	18431000	18441000	V_18431000_18441000	NIC1808,MY2741,TWN2530	3
V	18432000	18475000	V_18432000_18475000	JU1793,ECA594,JU4047,JU1491,JU2610,JU3291	6
V	18433000	18441000	V_18433000_18441000	MY795	1
V	18435000	18441000	V_18435000_18441000	JU2587	1
V	18530000	18536000	V_18530000_18536000	QG2874	1
V	18653000	18658000	V_18653000_18658000	ECA396,ECA923,EG4349,JU1172	4
V	18653000	18667000	V_18653000_18667000	WN2001,ECA594,JU4047,NIC528,NIC259	5
V	18653000	18672000	V_18653000_18672000	MY16	1
V	18664000	18669000	V_18664000_18669000	ECA2660,XZ1735,JU3225	3
V	18674000	18692000	V_18674000_18692000	ECA396,JU775,NIC256,CB4856,NIC258,NIC262	6
V	18697000	18704000	V_18697000_18704000	DL238	1
V	18731000	18745000	V_18731000_18745000	ECA396	1
V	18734000	18745000	V_18734000_18745000	ECA36	1
V	18739000	18746000	V_18739000_18746000	MY16	1
V	18747000	18783000	V_18747000_18783000	DL238	1
V	18748000	18783000	V_18748000_18783000	NIC166,JU258,NIC3,PB306,ED3049,ECA2595,EG4724,MY1,ECA2601,CB4857,LKC34,ECA2660,JU1530,NIC1798,CB4855,ECA923,NIC1791,NIC1799,NIC1794,NIC1786,ECA2659,EG4349,JU3224,WN2001,JU2464,NIC1810,ED3046,QW947,XZ2018,NIC1811,CB4854,QG4135,NIC1783,QG2855,JU774,JU3228,KR314,NIC1808,QG4228,JU2811,QG2827,NIC252,XZ1735,ECA640,JU3144,NIC1812,CX11292,JU2522,QG2873,JU2879,ED3073,JU2838,JU310,NIC1809,CX11314,ECA2551,ECA2672,JU3135,NIC275,NIC514,ECA2546,JU1200,ECA2555,QG4080,JU3128,ECA2559,NIC267,QG4138,MY2741,NIC526,TWN2530,ECA2583,ED3048,MY2585,NIC528,JU2587,MY795,JU3127,MY518,MY772,JU2513,JU2800,JU2866,QG2841,JU1172,NIC1779,JU3137,NIC277,JU3225,QG2828,JU323,MY920,WN2082,NIC259,QG4018,XZ1672,QG2824,JU1395,MY2535,MY2693,AB1,QG4008,QG4003,QG2818,JU1440,QG2811,JU2906,JU2466,ECA2607,WN2064,JU2572,JU367,JU1249	113
V	18748000	18784000	V_18748000_18784000	PX179	1
V	18752000	18790000	V_18752000_18790000	ECA594	1
V	18752000	18791000	V_18752000_18791000	JU4047	1
V	18753000	18783000	V_18753000_18783000	ECA36,NIC236,MY16,QG2854,QG2874,DL226	6
V	18767000	18773000	V_18767000_18773000	JU346	1
V	18771000	18776000	V_18771000_18776000	ED3017	1
V	18826000	18848000	V_18826000_18848000	QG2841	1
V	18827000	18848000	V_18827000_18848000	NIC166,JU258,NIC3,PB306,ED3049,ECA2595,EG4724,MY1,ECA2601,CB4857,LKC34,ECA2660,JU1530,NIC1798,CB4855,NIC1791,NIC1799,NIC1794,NIC1786,ECA2659,EG4349,JU2464,NIC1810,ED3046,QW947,NIC1811,CB4854,QG4135,NIC1783,QG2855,JU774,JU3228,KR314,QG4228,JU2811,QG2827,NIC252,ECA640,JU3144,NIC1812,CX11292,JU2522,QG2873,JU2879,ED3073,JU2838,JU310,NIC1809,CX11314,ECA2551,ECA2672,NIC275,NIC514,ECA2546,JU1200,ECA2555,QG4080,JU3128,ECA2559,NIC267,QG4138,NIC526,ED3048,JU2587,JU3127,MY518,MY772,JU2513,JU2800,JU2866,JU1172,NIC1779,JU3137,JU3225,QG2828,JU323,MY920,PX179,WN2082,QG4018,XZ1672,QG2824,JU1395,MY2535,MY2693,AB1,QG4008,QG2818,JU1440,JU2906,JU2466,ECA2607,WN2064,JU2572,JU367,JU1249	96
V	18828000	18845000	V_18828000_18845000	JU3224,XZ1735	2
V	18828000	18848000	V_18828000_18848000	JU3135,MY2585,NIC277	3
V	18829000	18848000	V_18829000_18848000	XZ2018	1
V	18835000	18847000	V_18835000_18847000	JU346	1
V	18836000	18846000	V_18836000_18846000	NIC272	1
V	18839000	18848000	V_18839000_18848000	ECA36,NIC236,MY16,CB4856,QG2854,QG2874,DL226	7
V	19084000	19114000	V_19084000_19114000	DL238	1
V	19101000	19209000	V_19101000_19209000	XZ1516	1
V	19180000	19185000	V_19180000_19185000	NIC1808,MY2741,TWN2530	3
V	19237000	19246000	V_19237000_19246000	ECA396	1
V	19237000	19442000	V_19237000_19442000	JU1793	1
V	19237000	19494000	V_19237000_19494000	NIC262	1
V	19237000	19495000	V_19237000_19495000	ECA36,JU775,NIC256,MY16,NIC258	5
V	19292000	19371000	V_19292000_19371000	CX11264	1
V	19305000	19312000	V_19305000_19312000	XZ1516	1
V	19306000	19328000	V_19306000_19328000	CB4856	1
V	19307000	19328000	V_19307000_19328000	ECA396	1
V	19313000	19328000	V_19313000_19328000	NIC1799,NIC1794,NIC1786,JU2587	4
V	19313000	19329000	V_19313000_19329000	NIC1791,NIC1808	2
V	19331000	19350000	V_19331000_19350000	XZ1516	1
V	19340000	19366000	V_19340000_19366000	QG2811	1
V	19340000	19367000	V_19340000_19367000	NIC1809,QG2837,JU3137,ED3017	4
V	19340000	19398000	V_19340000_19398000	JU346	1
V	19340000	19437000	V_19340000_19437000	KR314	1
V	19340000	19442000	V_19340000_19442000	JU2131	1
V	19340000	19474000	V_19340000_19474000	ECA2601,NIC1791,QG4135,NIC1808,QG2827,ECA640,JU2838,JU1666,TWN2530,MY772,QG2828	11
V	19340000	19475000	V_19340000_19475000	ECA2659,JU2879,ECA2546,NIC1779,NIC529,JU2906	6
V	19340000	19492000	V_19340000_19492000	NIC275,JU1249	2
V	19340000	19493000	V_19340000_19493000	NIC1794,NIC252,QG2874,WN2064	4
V	19340000	19494000	V_19340000_19494000	ED3073,NIC272	2
V	19340000	19495000	V_19340000_19495000	XZ1735	1
V	19340000	19496000	V_19340000_19496000	DL238,JU258,NIC3,PB306,ED3049,ECA2595,EG4724,MY1,CB4857,LKC34,ECA2660,JU1530,NIC1798,CB4855,ECA923,NIC1799,NIC1786,EG4349,JU3224,WN2001,JU2464,NIC1810,ED3046,QW947,NIC1811,CB4854,NIC1783,QG2855,JU774,JU3228,QG4228,ECA594,JU2811,JU3144,NIC1812,QG2854,CX11292,JU2522,QG2873,JU310,CX11314,ECA2551,ECA2672,JU3135,NIC514,BRC20263,ECA2555,QG2835,QG4080,JU3128,ECA2559,NIC267,QG4138,MY2741,NIC526,ECA2583,ED3048,MY2585,QG2832,NIC528,JU2587,MY795,JU3127,MY518,JU2513,JU2800,JU2866,QG2841,JU1172,NIC277,QG4017,JU323,MY920,QG4018,XZ1672,QG2824,JU1395,MY2535,MY2693,AB1,QG4008,QG2818,JU2466,ECA2607,JU2572,JU367	86
V	19340000	19497000	V_19340000_19497000	JU1440	1
V	19344000	19359000	V_19344000_19359000	DL226	1
V	19365000	19496000	V_19365000_19496000	DL226	1
V	19373000	19393000	V_19373000_19393000	ED3017	1
V	19373000	19475000	V_19373000_19475000	QG2811	1
V	19373000	19495000	V_19373000_19495000	JU3137	1
V	19373000	19496000	V_19373000_19496000	NIC1809,QG2837	2
V	19373000	19785000	V_19373000_19785000	XZ1516	1
V	19375000	19514000	V_19375000_19514000	CB4856	1
V	19375000	19526000	V_19375000_19526000	ECA396	1
V	19378000	19527000	V_19378000_19527000	JU4047	1
V	19381000	19494000	V_19381000_19494000	CX11264	1
V	19449000	19495000	V_19449000_19495000	JU1793	1
V	19449000	19496000	V_19449000_19496000	KR314	1
V	19472000	19477000	V_19472000_19477000	JU346	1
V	19482000	19495000	V_19482000_19495000	JU2131,JU1666,QG2811	3
V	19482000	19496000	V_19482000_19496000	ECA640	1
V	19502000	19513000	V_19502000_19513000	MY16	1
V	19504000	19514000	V_19504000_19514000	ECA36	1
V	19506000	19514000	V_19506000_19514000	JU775,NIC256,NIC258,NIC262,JU1793	5
V	19508000	19513000	V_19508000_19513000	DL238,JU258,NIC3,PB306,ED3049,ECA2595,EG4724,MY1,ECA2601,CB4857,LKC34,ECA2660,JU1530,CX11264,NIC1798,CB4855,ECA923,NIC1791,NIC1799,NIC1794,NIC1786,EG4349,JU3224,WN2001,JU2464,NIC1810,ED3046,QW947,NIC1811,CB4854,QG4135,NIC1783,QG2855,JU774,JU3228,KR314,NIC1808,QG4228,ECA594,JU2811,QG2827,NIC252,ECA640,JU3144,NIC1812,QG2854,QG2874,CX11292,JU2522,QG2873,JU2879,JU2838,JU310,NIC1809,CX11314,ECA2551,ECA2672,JU3135,DL226,NIC275,NIC514,ECA2546,BRC20263,JU346,ECA2555,QG2835,QG4080,JU3128,ECA2559,NIC267,QG4138,MY2741,NIC526,TWN2530,ECA2583,ED3048,MY2585,QG2832,NIC528,NIC272,JU2587,MY795,JU3127,MY518,MY772,JU2513,JU2800,QG2837,JU2866,QG2841,JU1172,NIC1779,NIC277,QG2828,QG4017,JU323,MY920,QG4018,QG2824,JU1395,MY2535,MY2693,AB1,NIC529,QG4008,QG2818,JU1440,JU2906,JU2466,ECA2607,WN2064,JU2572,JU367,JU1249	114
V	19508000	19514000	V_19508000_19514000	JU2131,JU1666,JU3137,QG2811	4
V	19509000	19514000	V_19509000_19514000	XZ1735,ED3073	2
V	19548000	19556000	V_19548000_19556000	ECA396	1
V	19661000	19666000	V_19661000_19666000	CB4856	1
V	19661000	19671000	V_19661000_19671000	CX11264,JU4047	2
V	19710000	19718000	V_19710000_19718000	NIC1798,NIC1791,NIC1799,NIC1794,NIC1786	5
V	19745000	19750000	V_19745000_19750000	ECA396	1
V	19745000	19751000	V_19745000_19751000	ECA36	1
V	19745000	19752000	V_19745000_19752000	JU258,NIC3,PB306,JU775,ED3049,EG4724,MY1,CB4857,NIC256,LKC34,JU1530,NIC258,CX11264,NIC1798,CB4855,NIC1791,NIC1799,NIC1794,NIC1786,JU1793,EG4349,WN2001,JU2464,ED3046,QW947,NIC1811,CB4854,QG4135,NIC1783,QG2855,JU774,JU3228,KR314,NIC1808,QG4228,ECA594,JU2811,NIC252,ECA640,JU3144,QG2854,CX11292,QG2873,JU2879,JU2838,JU310,NIC1809,CX11314,ECA2551,ECA2672,JU3135,NIC275,NIC514,ECA2546,BRC20263,QG2835,QG4080,NIC267,QG4138,MY2741,NIC526,TWN2530,ED3048,MY2585,NIC272,MY795,MY518,MY772,JU2513,QG2837,JU2866,QG2841,JU1172,CX11271,NIC277,QG4017,JU323,MY920,QG4018,QG2824,JU1395,MY2693,QG4008,QG2818,ECA2549,JU2466,JU367	87
V	19745000	19754000	V_19745000_19754000	QG2874	1
V	19746000	19751000	V_19746000_19751000	XZ1672	1
V	19746000	19752000	V_19746000_19752000	ECA2583,QG2832	2
V	19768000	19778000	V_19768000_19778000	JU2587	1
V	19810000	19823000	V_19810000_19823000	XZ1516	1
V	19835000	19851000	V_19835000_19851000	JU775,NIC256,NIC1791,NIC1786	4
V	19836000	19851000	V_19836000_19851000	XZ1516,NIC258,NIC1798,NIC1799,NIC1794,JU1793,JU1934	7
V	19836000	19860000	V_19836000_19860000	ECA36	1
V	19837000	19851000	V_19837000_19851000	NIC262	1
V	19848000	19861000	V_19848000_19861000	CB4856	1
V	19853000	19865000	V_19853000_19865000	JU4047	1
V	19858000	19863000	V_19858000_19863000	MY1,JU3135,PB303	3
V	19858000	19867000	V_19858000_19867000	DL238,PB306,LKC34,RC301,ED3073	5
V	19858000	19868000	V_19858000_19868000	JU258,NIC3,EG4724	3
V	19893000	19901000	V_19893000_19901000	XZ1516	1
V	19917000	19928000	V_19917000_19928000	CX11264	1
V	19918000	19923000	V_19918000_19923000	XZ1516	1
V	19919000	19924000	V_19919000_19924000	ECA36	1
V	19919000	19927000	V_19919000_19927000	MY16	1
V	19919000	19928000	V_19919000_19928000	RC301,JU4047,PB303	3
V	19919000	19947000	V_19919000_19947000	DL238	1
V	19927000	19941000	V_19927000_19941000	JU2572	1
V	19927000	19947000	V_19927000_19947000	XZ1735,JU2131	2
V	19927000	19949000	V_19927000_19949000	DL226,JU1666,NIC528,JU3137,MY2453,AB1,NIC529,JU2592,QG2811,JU3141,ECA2607,WN2066	12
V	19929000	19949000	V_19929000_19949000	JU1792	1
V	19937000	19999000	V_19937000_19999000	ECA396	1
V	19942000	19960000	V_19942000_19960000	XZ1516,RC301	2
V	19944000	19949000	V_19944000_19949000	PB303	1
V	19960000	20000000	V_19960000_20000000	ECA36,MY16,JU2464	3
V	19982000	19999000	V_19982000_19999000	JU2587,JU1440	2
V	19986000	19999000	V_19986000_19999000	CB4856	1
V	20064000	20073000	V_20064000_20073000	XZ1516	1
V	20065000	20071000	V_20065000_20071000	MY16	1
V	20065000	20083000	V_20065000_20083000	JU775	1
V	20065000	20084000	V_20065000_20084000	NIC256,CX11264	2
V	20067000	20081000	V_20067000_20081000	JU1395	1
V	20067000	20083000	V_20067000_20083000	DL238	1
V	20067000	20084000	V_20067000_20084000	CB4855	1
V	20067000	20085000	V_20067000_20085000	JU258,NIC3,PB306,ED3049,EG4724,MY1,CB4857,LKC34,JU1530,ED3046,CX11292,ED3073,JU310,ED3048	14
V	20069000	20085000	V_20069000_20085000	RC301	1
V	20074000	20081000	V_20074000_20081000	ECA2660,WN2001,NIC252,CX11314,NIC267,MY2585,JU2513,NIC277,MY920,MY2693,JU2466	11
V	20074000	20083000	V_20074000_20083000	NIC258,NIC1798,NIC1799,NIC1794,NIC1786,JU1934	6
V	20074000	20084000	V_20074000_20084000	NIC1791,JU1793	2
V	20074000	20085000	V_20074000_20085000	EG4349,NIC1811,CB4854,QG4135,NIC1783,QG2855,JU774,KR314,ECA594,JU2811,ECA640,JU3144,NIC1812,QG2854,QG2874,QG2873,JU2879,JU4047,JU2838,NIC1809,JU2131,DL226,NIC275,NIC514,ECA2546,BRC20263,JU1666,QG2835,QG4080,MY2741,NIC526,TWN2530,ECA2583,QG2832,NIC528,NIC272,MY795,MY518,QG2837,JU2866,QG2841,JU1172,CX11271,JU3137,QG4017,JU323,PB303,MY2453,QG2824,AB1,NIC529,JU2592,JU4098,ECA2554,QG2818,ECA2549,QG2811,JU3141,ECA2607,JU1792,JU2572,WN2066,JU367,JU1249	64
V	20075000	20083000	V_20075000_20083000	JU3135,XZ1672	2
V	20075000	20084000	V_20075000_20084000	ECA923,XZ1735	2
V	20075000	20085000	V_20075000_20085000	ECA36,QG4228	2
V	20077000	20082000	V_20077000_20082000	JU3224	1
V	20077000	20084000	V_20077000_20084000	JU3228	1
V	20104000	20193000	V_20104000_20193000	JU2464	1
V	20105000	20195000	V_20105000_20195000	XZ1516	1
V	20128000	20174000	V_20128000_20174000	CB4856,RC301,NIC1811,XZ1735,NIC1809,JU2131,DL226,JU1666,NIC526,NIC528,JU2587,JU3137,PB303,MY2453,AB1,NIC529,JU2592,JU1440,QG2811,JU3141,ECA2607,JU1792,JU2572,WN2066	24
V	20128000	20182000	V_20128000_20182000	CX11264	1
V	20154000	20193000	V_20154000_20193000	DL238	1
V	20162000	20182000	V_20162000_20182000	JU775,NIC256,NIC258,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,JU1793,JU1934	11
V	20162000	20194000	V_20162000_20194000	ECA36	1
V	20163000	20194000	V_20163000_20194000	MY16	1
V	20183000	20193000	V_20183000_20193000	JU2513	1
V	20187000	20199000	V_20187000_20199000	JU3137,JU3141	2
V	20187000	20234000	V_20187000_20234000	NIC1809,NIC526,NIC528,ECA2607	4
V	20187000	20235000	V_20187000_20235000	NIC1811,JU2131,DL226,JU1666,MY2453,QG2811,JU1792,JU2572	8
V	20187000	20239000	V_20187000_20239000	XZ1735	1
V	20188000	20234000	V_20188000_20234000	CB4856,AB1,NIC529	3
V	20188000	20235000	V_20188000_20235000	JU2592,WN2066	2
V	20201000	20208000	V_20201000_20208000	NIC272,ED3017	2
V	20201000	20218000	V_20201000_20218000	XZ1672	1
V	20201000	20231000	V_20201000_20231000	ECA2660,QG4135,QG2873,JU2879,MY2741,QG2837,JU1249	7
V	20201000	20234000	V_20201000_20234000	WN2001,JU4047,NIC275,ECA2546,ECA2583,MY795,MY518,NIC277,JU4098,ECA2554	10
V	20201000	20235000	V_20201000_20235000	EG4349,NIC1783,QG2855,QG4228,ECA594,JU2811,NIC252,ECA640,NIC1812,QG2854,QG2874,JU2838,CX11314,NIC514,BRC20263,QG2835,QG4080,TWN2530,MY2585,QG2832,JU2513,JU2866,QG2841,JU1172,CX11271,QG4017,MY920,QG2824,MY2693,QG2818,ECA2549,JU2466,JU367	33
V	20201000	20236000	V_20201000_20236000	JU258,CB4857,CB4855,ECA923,KR314,JU3144,CX11292,ED3073,JU310,NIC267,JU323	11
V	20201000	20237000	V_20201000_20237000	JU1395	1
V	20201000	20239000	V_20201000_20239000	PB306,EG4724,MY1,LKC34,JU1530,JU3224,CB4854,JU774,JU3228,JU3135,ED3048	11
V	20201000	20240000	V_20201000_20240000	DL238	1
V	20201000	20245000	V_20201000_20245000	NIC3	1
V	20202000	20218000	V_20202000_20218000	JU2587	1
V	20202000	20222000	V_20202000_20222000	JU2464,ED3046,QW947,QG4008	4
V	20202000	20223000	V_20202000_20223000	ED3049	1
V	20202000	20234000	V_20202000_20234000	JU3141	1
V	20202000	20235000	V_20202000_20235000	JU3137,JU1440	2
V	20202000	20240000	V_20202000_20240000	XZ1516	1
V	20203000	20234000	V_20203000_20234000	ECA36	1
V	20203000	20235000	V_20203000_20235000	ECA396	1
V	20203000	20238000	V_20203000_20238000	PB303	1
V	20203000	20239000	V_20203000_20239000	RC301	1
V	20203000	20255000	V_20203000_20255000	MY16	1
V	20220000	20234000	V_20220000_20234000	XZ1672	1
V	20223000	20236000	V_20223000_20236000	NIC272	1
V	20223000	20239000	V_20223000_20239000	CX11264	1
V	20223000	20247000	V_20223000_20247000	NIC1798,NIC1794	2
V	20223000	20250000	V_20223000_20250000	NIC258,NIC1791,NIC1799,NIC1786,JU1793,JU1934	6
V	20223000	20254000	V_20223000_20254000	NIC256,NIC262	2
